customer_id,age,annual_income,segment,credit_score,state,city,customer_since
C101016,54,180000.0,Mass,729,Maharashtra,Delhi,2020-02-20
C101017,36,180000.0,Mass,633,West Bengal,Mumbai,2023-05-03
C101018,41,180000.0,Mass,704,Rajasthan,Hyderabad,2020-05-09
C101019,23,180000.0,Mass,766,Gujarat,Delhi,2019-03-05
C101020,26,206000.0,Mass,759,Karnataka,Jaipur,2023-12-12
C101021,24,180000.0,Mass,669,Gujarat,Bengaluru,2025-10-30
C101022,24,180000.0,Mass,644,Gujarat,Ahmedabad,2024-05-28
C101023,55,180000.0,Mass,721,Tamil Nadu,Delhi,2025-11-12
C101024,54,180000.0,Mass,756,Maharashtra,Ahmedabad,2022-10-02
C101025,54,180000.0,Mass,746,Maharashtra,Delhi,2023-05-16
C101026,24,180000.0,Mass,687,Telangana,Mumbai,2025-12-29
C101027,25,180000.0,Mass,739,Tamil Nadu,Mumbai,2022-08-02
C101028,32,180000.0,Mass,818,Telangana,Hyderabad,2019-04-12
C101029,44,180000.0,Mass,733,Maharashtra,Delhi,2020-09-12
C101030,35,180000.0,Mass,614,Maharashtra,Mumbai,2023-06-03
C101031,41,180000.0,Mass,733,Maharashtra,Kolkata,2025-02-07
C101032,28,180000.0,Mass,850,Rajasthan,Kolkata,2023-04-26
C101033,50,180000.0,Mass,636,Gujarat,Bengaluru,2021-11-20
C101034,34,180000.0,Mass,722,Tamil Nadu,Ahmedabad,2021-04-15
C101035,24,180000.0,Mass,705,Tamil Nadu,Hyderabad,2023-11-12
C101036,50,180000.0,Mass,726,West Bengal,Chennai,2025-05-27
C101037,57,180000.0,Mass,733,Maharashtra,Ahmedabad,2020-12-23
C101038,22,180000.0,Mass,794,Gujarat,Hyderabad,2022-12-08
C101039,39,180000.0,Mass,726,West Bengal,Jaipur,2022-01-16
C101040,54,180000.0,Mass,803,Karnataka,Ahmedabad,2020-10-02
C101041,49,180000.0,Mass,712,Tamil Nadu,Mumbai,2021-11-19
C101042,55,180000.0,Mass,697,Gujarat,Delhi,2019-08-18
C101043,38,180000.0,Mass,677,Rajasthan,Hyderabad,2022-10-10
C101044,36,180000.0,Mass,602,Telangana,Delhi,2019-10-06
C101045,49,180000.0,Mass,738,Karnataka,Delhi,2022-05-17
C101046,27,180000.0,Mass,850,West Bengal,Kolkata,2025-05-22
C101047,31,180000.0,Mass,750,Telangana,Delhi,2020-01-14
C101048,45,180000.0,Mass,765,Tamil Nadu,Hyderabad,2020-10-12
C101049,48,180000.0,Mass,693,Maharashtra,Chennai,2024-02-18
C101050,26,180000.0,Mass,704,Karnataka,Chennai,2025-06-16
C101051,41,180000.0,Mass,784,Tamil Nadu,Ahmedabad,2025-10-20
C101052,36,180000.0,Mass,850,Gujarat,Chennai,2019-11-09
C101053,41,180000.0,Mass,817,West Bengal,Hyderabad,2020-09-13
C101054,59,180000.0,Mass,772,Maharashtra,Delhi,2026-01-02
C101055,24,180000.0,Mass,722,Telangana,Kolkata,2022-08-07
C101056,60,180000.0,Mass,734,Maharashtra,Chennai,2024-12-06
C101057,39,180000.0,Mass,671,Telangana,Delhi,2019-02-07
C101058,52,180000.0,Mass,626,Karnataka,Chennai,2019-10-30
C101059,38,180000.0,Mass,647,Gujarat,Ahmedabad,2020-06-15
C101060,34,180000.0,Mass,723,Karnataka,Mumbai,2019-08-12
C101061,52,180000.0,Mass,701,Tamil Nadu,Ahmedabad,2025-05-05
C101062,48,180000.0,Mass,624,Maharashtra,Delhi,2024-09-19
C101063,27,180000.0,Mass,718,Delhi NCR,Mumbai,2021-10-11
C101064,49,180000.0,Mass,699,Karnataka,Bengaluru,2019-07-22
C101065,51,180000.0,Mass,644,Tamil Nadu,Ahmedabad,2019-10-03
C101066,37,180000.0,Mass,696,Tamil Nadu,Jaipur,2020-11-12
C101067,58,180000.0,Mass,699,Karnataka,Mumbai,2024-03-05
C101068,46,180000.0,Mass,680,Karnataka,Mumbai,2024-09-14
C101069,35,180000.0,Mass,780,Maharashtra,Chennai,2022-11-03
C101070,22,180000.0,Mass,596,Tamil Nadu,Chennai,2025-06-17
C101071,48,180000.0,Mass,591,Rajasthan,Jaipur,2025-08-10
C101072,30,180000.0,Mass,720,Karnataka,Mumbai,2024-06-18
C101073,51,180000.0,Mass,726,Telangana,Chennai,2019-07-24
C101074,42,180000.0,Mass,746,Telangana,Ahmedabad,2025-05-02
C101075,40,180000.0,Mass,685,Telangana,Mumbai,2025-06-19
C101076,28,180000.0,Mass,660,Tamil Nadu,Ahmedabad,2022-12-26
C101077,49,180000.0,Mass,720,Rajasthan,Ahmedabad,2023-04-07
C101078,28,180000.0,Mass,691,Gujarat,Delhi,2024-07-19
C101079,38,180000.0,Mass,821,West Bengal,Kolkata,2023-03-21
C101080,54,180000.0,Mass,699,Maharashtra,Mumbai,2021-06-13
C101081,57,180000.0,Mass,717,Delhi NCR,Chennai,2023-12-18
C101082,60,180000.0,Mass,850,Rajasthan,Ahmedabad,2024-08-03
C101083,59,180000.0,Mass,707,Rajasthan,Kolkata,2020-01-03
C101084,43,180000.0,Mass,756,Maharashtra,Bengaluru,2023-11-03
C101085,29,180000.0,Mass,762,West Bengal,Chennai,2020-03-26
C101086,54,180000.0,Mass,768,Karnataka,Ahmedabad,2023-02-03
C101087,53,180000.0,Mass,739,Telangana,Ahmedabad,2019-10-08
C101088,60,180000.0,Mass,733,Maharashtra,Jaipur,2026-01-23
C101089,47,180000.0,Mass,727,Telangana,Hyderabad,2023-10-03
C101090,27,180000.0,Mass,683,Gujarat,Chennai,2022-05-06
C101091,41,180000.0,Mass,741,Karnataka,Kolkata,2022-08-03
C101092,39,180000.0,Mass,850,Maharashtra,Kolkata,2023-05-30
C101093,54,180000.0,Mass,799,Karnataka,Mumbai,2019-11-21
C101094,37,180000.0,Mass,740,Gujarat,Chennai,2022-08-18
C101095,34,180000.0,Mass,776,West Bengal,Chennai,2024-02-05
C101096,25,180000.0,Mass,664,Delhi NCR,Chennai,2020-11-08
C101097,54,180000.0,Mass,703,Delhi NCR,Ahmedabad,2022-05-31
C101098,51,180000.0,Mass,782,Delhi NCR,Kolkata,2021-05-08
C101099,23,180000.0,Mass,817,Maharashtra,Jaipur,2020-02-23
C101100,38,180000.0,Mass,670,Gujarat,Bengaluru,2025-12-19
C101101,40,180000.0,Mass,689,Gujarat,Kolkata,2023-03-22
C101102,40,180000.0,Mass,850,Karnataka,Kolkata,2021-10-16
C101103,57,180000.0,Mass,726,Tamil Nadu,Ahmedabad,2021-05-29
C101104,27,180000.0,Mass,839,Telangana,Chennai,2023-11-02
C101105,33,180000.0,Mass,733,Tamil Nadu,Bengaluru,2019-10-09
C101106,29,180000.0,Mass,736,Delhi NCR,Ahmedabad,2023-01-14
C101107,31,180000.0,Mass,700,Karnataka,Mumbai,2020-08-21
C101108,57,180000.0,Mass,781,Delhi NCR,Jaipur,2025-05-02
C101109,58,180000.0,Mass,808,Karnataka,Bengaluru,2024-08-01
C101110,23,180000.0,Mass,653,West Bengal,Ahmedabad,2024-05-23
C101111,46,180000.0,Mass,697,Maharashtra,Chennai,2020-01-15
C101112,31,180000.0,Mass,779,Gujarat,Jaipur,2019-07-29
C101113,29,180000.0,Mass,712,Gujarat,Kolkata,2022-04-06
C101114,33,180000.0,Mass,688,Maharashtra,Jaipur,2021-07-13
C101115,29,180000.0,Mass,786,Maharashtra,Ahmedabad,2024-02-27
C101116,41,180000.0,Mass,792,Karnataka,Ahmedabad,2024-01-25
C101117,60,180000.0,Mass,691,Tamil Nadu,Hyderabad,2021-10-29
C101118,44,180000.0,Mass,734,Rajasthan,Ahmedabad,2020-02-24
C101119,50,180000.0,Mass,641,Maharashtra,Bengaluru,2021-04-22
C101120,41,180000.0,Mass,662,Gujarat,Kolkata,2022-08-01
C101121,22,180000.0,Mass,728,West Bengal,Bengaluru,2020-10-21
C101122,25,180000.0,Mass,722,Gujarat,Mumbai,2021-04-06
C101123,32,180000.0,Mass,657,West Bengal,Jaipur,2020-09-17
C101124,31,180000.0,Mass,673,Gujarat,Delhi,2019-06-18
C101125,54,180000.0,Mass,651,Gujarat,Delhi,2023-04-13
C101126,54,180000.0,Mass,750,Karnataka,Mumbai,2026-02-05
C101127,55,180000.0,Mass,592,Karnataka,Ahmedabad,2025-10-10
C101128,46,180000.0,Mass,654,Tamil Nadu,Mumbai,2025-08-13
C101129,43,180000.0,Mass,599,Delhi NCR,Delhi,2023-09-10
C101130,47,180000.0,Mass,747,Karnataka,Hyderabad,2024-04-27
C101131,37,180000.0,Mass,603,Rajasthan,Ahmedabad,2019-06-16
C101132,48,180000.0,Mass,722,Maharashtra,Delhi,2020-06-06
C101133,52,180000.0,Mass,827,Gujarat,Kolkata,2024-01-10
C101134,51,180000.0,Mass,829,West Bengal,Delhi,2026-01-14
C101135,45,180000.0,Mass,603,West Bengal,Bengaluru,2025-06-19
C101136,24,205000.0,Mass,739,Tamil Nadu,Hyderabad,2023-06-29
C101137,50,180000.0,Mass,656,Maharashtra,Mumbai,2019-10-11
C101138,36,180000.0,Mass,642,Karnataka,Ahmedabad,2025-11-16
C101139,51,180000.0,Mass,713,Maharashtra,Jaipur,2021-04-06
C101140,43,202000.0,Mass,800,Delhi NCR,Chennai,2019-04-21
C101141,56,180000.0,Mass,759,Maharashtra,Kolkata,2024-06-20
C101142,35,180000.0,Mass,674,Telangana,Mumbai,2020-03-27
C101143,58,180000.0,Mass,766,Karnataka,Jaipur,2021-02-23
C101144,54,180000.0,Mass,574,Gujarat,Ahmedabad,2023-10-27
C101145,34,180000.0,Mass,671,Maharashtra,Mumbai,2025-11-15
C101146,40,180000.0,Mass,666,Gujarat,Ahmedabad,2025-06-16
C101147,42,180000.0,Mass,725,Tamil Nadu,Mumbai,2020-03-01
C101148,51,180000.0,Mass,707,Rajasthan,Hyderabad,2020-04-02
C101149,48,180000.0,Mass,711,West Bengal,Mumbai,2024-10-04
C101150,55,261000.0,Mass,709,Telangana,Mumbai,2021-04-04
C101151,36,180000.0,Mass,721,Karnataka,Delhi,2019-07-22
C101152,41,180000.0,Mass,755,Rajasthan,Bengaluru,2023-03-10
C101153,38,180000.0,Mass,730,West Bengal,Chennai,2023-09-05
C101154,57,180000.0,Mass,702,West Bengal,Delhi,2026-02-12
C101155,33,180000.0,Mass,746,Gujarat,Chennai,2022-06-18
C101156,44,250000.0,Mass,774,Karnataka,Bengaluru,2024-09-10
C101157,26,180000.0,Mass,684,Delhi NCR,Mumbai,2022-10-21
C101158,55,180000.0,Mass,716,Maharashtra,Jaipur,2025-07-29
C101159,36,180000.0,Mass,796,Maharashtra,Kolkata,2022-06-21
C101160,35,180000.0,Mass,648,Gujarat,Ahmedabad,2023-10-22
C101161,44,180000.0,Mass,837,Tamil Nadu,Kolkata,2025-11-09
C101162,41,180000.0,Mass,633,Maharashtra,Bengaluru,2025-03-31
C101163,55,180000.0,Mass,698,Telangana,Bengaluru,2021-11-08
C101164,42,180000.0,Mass,658,Telangana,Jaipur,2022-08-11
C101165,42,180000.0,Mass,850,Gujarat,Delhi,2023-03-22
C101166,26,180000.0,Mass,687,Karnataka,Hyderabad,2019-11-19
C101167,22,180000.0,Mass,687,Rajasthan,Ahmedabad,2020-08-29
C101168,37,180000.0,Mass,696,Gujarat,Kolkata,2024-01-19
C101169,60,180000.0,Mass,726,Gujarat,Hyderabad,2019-07-06
C101170,57,180000.0,Mass,699,Gujarat,Chennai,2023-04-13
C101171,46,180000.0,Mass,711,Maharashtra,Chennai,2022-06-14
C101172,46,180000.0,Mass,520,Telangana,Ahmedabad,2022-06-15
C101173,37,180000.0,Mass,724,Karnataka,Hyderabad,2025-01-08
C101174,28,180000.0,Mass,721,West Bengal,Delhi,2020-12-15
C101175,22,180000.0,Mass,788,Karnataka,Kolkata,2024-08-18
C101176,35,180000.0,Mass,805,Rajasthan,Chennai,2024-07-31
C101177,34,180000.0,Mass,708,Tamil Nadu,Ahmedabad,2026-01-24
C101178,29,180000.0,Mass,773,Karnataka,Hyderabad,2024-11-03
C101179,32,180000.0,Mass,648,Tamil Nadu,Hyderabad,2022-08-11
C101180,22,201000.0,Mass,770,Maharashtra,Ahmedabad,2021-08-04
C101181,45,180000.0,Mass,683,Rajasthan,Bengaluru,2024-07-23
C101182,58,180000.0,Mass,643,Delhi NCR,Ahmedabad,2025-08-09
C101183,48,180000.0,Mass,708,Gujarat,Bengaluru,2020-12-31
C101184,39,180000.0,Mass,811,Gujarat,Bengaluru,2021-08-19
C101185,38,180000.0,Mass,732,Rajasthan,Jaipur,2022-07-16
C101186,33,180000.0,Mass,817,Telangana,Kolkata,2019-10-07
C101187,27,180000.0,Mass,671,Tamil Nadu,Bengaluru,2021-03-27
C101188,45,180000.0,Mass,788,Gujarat,Ahmedabad,2020-03-08
C101189,44,180000.0,Mass,678,Maharashtra,Ahmedabad,2024-07-01
C101190,22,180000.0,Mass,735,Telangana,Jaipur,2022-07-09
C101191,38,180000.0,Mass,734,Tamil Nadu,Chennai,2023-04-19
C101192,32,180000.0,Mass,763,West Bengal,Ahmedabad,2019-07-27
C101193,28,180000.0,Mass,736,Tamil Nadu,Delhi,2023-01-30
C101194,49,180000.0,Mass,672,Tamil Nadu,Chennai,2024-02-11
C101195,42,180000.0,Mass,777,Gujarat,Mumbai,2023-11-28
C101196,46,180000.0,Mass,833,Delhi NCR,Ahmedabad,2024-08-29
C101197,49,180000.0,Mass,682,Gujarat,Mumbai,2019-10-24
C101198,60,180000.0,Mass,601,West Bengal,Delhi,2022-11-29
C101199,53,180000.0,Mass,752,Maharashtra,Jaipur,2022-06-07
C101200,46,180000.0,Mass,698,Telangana,Kolkata,2025-05-11
C101201,56,180000.0,Mass,711,West Bengal,Chennai,2023-12-01
C101202,40,180000.0,Mass,756,Delhi NCR,Chennai,2025-10-17
C101203,60,180000.0,Mass,690,Maharashtra,Bengaluru,2019-03-07
C101204,51,180000.0,Mass,703,Telangana,Ahmedabad,2022-03-09
C101205,47,180000.0,Mass,713,Karnataka,Bengaluru,2024-01-03
C101206,57,180000.0,Mass,816,Karnataka,Delhi,2019-08-20
C101207,42,180000.0,Mass,722,Delhi NCR,Jaipur,2023-08-21
C101208,50,180000.0,Mass,640,Delhi NCR,Mumbai,2020-08-24
C101209,33,180000.0,Mass,642,Karnataka,Delhi,2019-07-13
C101210,59,180000.0,Mass,729,Rajasthan,Hyderabad,2023-09-06
C101211,46,180000.0,Mass,647,Gujarat,Chennai,2022-01-13
C101212,52,190000.0,Mass,618,West Bengal,Delhi,2021-11-21
C101213,39,180000.0,Mass,761,Delhi NCR,Delhi,2021-04-26
C101214,55,180000.0,Mass,764,West Bengal,Ahmedabad,2023-11-17
C101215,24,180000.0,Mass,696,West Bengal,Kolkata,2023-05-28
C101216,26,180000.0,Mass,739,Rajasthan,Delhi,2023-09-30
C101217,41,180000.0,Mass,732,Tamil Nadu,Ahmedabad,2024-08-10
C101218,50,180000.0,Mass,759,Maharashtra,Delhi,2023-04-23
C101219,53,180000.0,Mass,759,Maharashtra,Delhi,2019-07-14
C101220,39,180000.0,Mass,551,Delhi NCR,Bengaluru,2020-02-15
C101221,47,180000.0,Mass,704,Karnataka,Mumbai,2026-01-21
C101222,43,180000.0,Mass,754,Rajasthan,Ahmedabad,2021-01-13
C101223,59,180000.0,Mass,693,Karnataka,Bengaluru,2022-01-16
C101224,47,180000.0,Mass,722,West Bengal,Chennai,2021-09-09
C101225,38,180000.0,Mass,769,Gujarat,Chennai,2026-01-18
C101226,59,180000.0,Mass,725,West Bengal,Kolkata,2024-11-13
C101227,26,180000.0,Mass,818,Rajasthan,Mumbai,2022-06-10
C101228,60,180000.0,Mass,793,Gujarat,Hyderabad,2023-11-09
C101229,28,180000.0,Mass,712,Telangana,Delhi,2022-12-05
C101230,33,196000.0,Mass,707,Maharashtra,Chennai,2023-08-04
C101231,54,180000.0,Mass,535,Delhi NCR,Jaipur,2025-10-16
C101232,50,180000.0,Mass,699,Delhi NCR,Ahmedabad,2023-10-14
C101233,59,180000.0,Mass,632,Maharashtra,Chennai,2019-10-21
C101234,51,180000.0,Mass,734,Karnataka,Bengaluru,2022-08-01
C101235,46,180000.0,Mass,730,Gujarat,Chennai,2024-11-01
C101236,35,180000.0,Mass,765,Karnataka,Bengaluru,2019-04-14
C101237,22,180000.0,Mass,811,Delhi NCR,Jaipur,2021-07-17
C101238,26,180000.0,Mass,718,Maharashtra,Mumbai,2020-06-06
C101239,33,180000.0,Mass,850,Rajasthan,Kolkata,2024-02-18
C101240,23,180000.0,Mass,735,Rajasthan,Bengaluru,2019-12-31
C101241,41,180000.0,Mass,635,West Bengal,Ahmedabad,2023-06-11
C101242,52,180000.0,Mass,683,Tamil Nadu,Bengaluru,2019-06-16
C101243,59,281000.0,Mass,696,Maharashtra,Ahmedabad,2025-07-30
C101244,41,180000.0,Mass,758,Delhi NCR,Hyderabad,2021-04-10
C101245,56,180000.0,Mass,658,Telangana,Chennai,2021-11-25
C101246,60,180000.0,Mass,701,Rajasthan,Hyderabad,2024-08-10
C101247,55,180000.0,Mass,710,Maharashtra,Kolkata,2021-09-14
C101248,40,180000.0,Mass,691,Karnataka,Bengaluru,2019-10-27
C101249,34,180000.0,Mass,773,Rajasthan,Chennai,2025-06-10
C101250,60,180000.0,Mass,762,West Bengal,Hyderabad,2019-10-17
C101251,31,180000.0,Mass,796,Maharashtra,Hyderabad,2022-07-16
C101252,38,180000.0,Mass,698,Telangana,Mumbai,2019-11-20
C101253,24,180000.0,Mass,798,Karnataka,Mumbai,2023-12-20
C101254,52,180000.0,Mass,631,Tamil Nadu,Chennai,2020-12-02
C101255,47,180000.0,Mass,630,Maharashtra,Delhi,2025-08-20
C101256,25,180000.0,Mass,641,Maharashtra,Jaipur,2020-06-09
C101257,30,180000.0,Mass,721,Maharashtra,Ahmedabad,2023-10-08
C101258,43,180000.0,Mass,798,Maharashtra,Hyderabad,2019-02-06
C101259,43,180000.0,Mass,681,Gujarat,Ahmedabad,2019-10-22
C101260,53,180000.0,Mass,689,Maharashtra,Bengaluru,2020-12-19
C101261,32,180000.0,Mass,706,Gujarat,Chennai,2025-04-17
C101262,58,180000.0,Mass,757,Tamil Nadu,Ahmedabad,2026-02-03
C101263,39,180000.0,Mass,689,Telangana,Mumbai,2023-05-15
C101264,54,180000.0,Mass,685,Telangana,Delhi,2021-05-24
C101265,31,180000.0,Mass,633,Maharashtra,Ahmedabad,2021-03-22
C101266,23,180000.0,Mass,683,Karnataka,Mumbai,2020-07-03
C101267,24,180000.0,Mass,797,West Bengal,Chennai,2021-06-04
C101268,36,180000.0,Mass,726,West Bengal,Jaipur,2022-07-12
C101269,59,180000.0,Mass,672,Rajasthan,Delhi,2023-11-17
C101270,23,180000.0,Mass,800,Rajasthan,Chennai,2020-08-19
C101271,36,180000.0,Mass,682,Telangana,Kolkata,2019-04-04
C101272,26,180000.0,Mass,812,West Bengal,Bengaluru,2022-12-26
C101273,58,180000.0,Mass,811,Gujarat,Ahmedabad,2020-09-23
C101274,48,180000.0,Mass,724,Delhi NCR,Hyderabad,2021-11-07
C101275,51,180000.0,Mass,623,Rajasthan,Chennai,2024-01-25
C101276,49,180000.0,Mass,850,Delhi NCR,Delhi,2025-05-20
C101277,47,180000.0,Mass,745,Gujarat,Delhi,2022-10-21
C101278,52,180000.0,Mass,699,Maharashtra,Chennai,2025-08-09
C101279,22,180000.0,Mass,782,Maharashtra,Jaipur,2020-11-30
C101280,55,180000.0,Mass,766,Maharashtra,Jaipur,2024-01-28
C101281,50,180000.0,Mass,805,Delhi NCR,Chennai,2025-12-22
C101282,50,180000.0,Mass,677,Telangana,Jaipur,2020-07-14
C101283,37,180000.0,Mass,741,Maharashtra,Delhi,2024-04-03
C101284,53,180000.0,Mass,643,Telangana,Mumbai,2022-05-17
C101285,36,180000.0,Mass,763,Maharashtra,Bengaluru,2025-04-08
C101286,23,180000.0,Mass,719,Tamil Nadu,Bengaluru,2021-03-05
C101287,57,316000.0,Mass,738,Maharashtra,Mumbai,2025-11-02
C101288,31,180000.0,Mass,710,Tamil Nadu,Ahmedabad,2024-09-06
C101289,25,180000.0,Mass,704,Telangana,Bengaluru,2024-01-08
C101290,46,180000.0,Mass,664,Delhi NCR,Hyderabad,2019-03-17
C101291,31,180000.0,Mass,771,Delhi NCR,Chennai,2019-08-03
C101292,55,180000.0,Mass,817,Gujarat,Hyderabad,2023-09-19
C101293,39,180000.0,Mass,684,Telangana,Hyderabad,2022-05-30
C101294,22,180000.0,Mass,756,Maharashtra,Ahmedabad,2021-04-20
C101295,59,180000.0,Mass,748,Gujarat,Hyderabad,2024-12-29
C101296,42,180000.0,Mass,721,Tamil Nadu,Jaipur,2022-06-04
C101297,32,180000.0,Mass,621,Telangana,Ahmedabad,2022-04-08
C101298,48,180000.0,Mass,635,Rajasthan,Ahmedabad,2021-04-19
C101299,42,309000.0,Mass,669,Maharashtra,Hyderabad,2025-12-27
C101300,23,180000.0,Mass,581,West Bengal,Kolkata,2021-08-06
C101301,51,180000.0,Mass,812,Maharashtra,Hyderabad,2020-11-05
C101302,37,180000.0,Mass,744,Tamil Nadu,Kolkata,2023-10-20
C101303,49,180000.0,Mass,718,Delhi NCR,Bengaluru,2019-03-30
C101304,56,180000.0,Mass,578,Telangana,Bengaluru,2023-03-29
C101305,45,180000.0,Mass,601,West Bengal,Chennai,2023-01-08
C101306,48,180000.0,Mass,720,Delhi NCR,Mumbai,2020-09-26
C101307,31,180000.0,Mass,848,Maharashtra,Bengaluru,2024-06-22
C101308,31,180000.0,Mass,675,Rajasthan,Mumbai,2019-04-24
C101309,38,180000.0,Mass,776,Rajasthan,Ahmedabad,2025-12-27
C101310,55,180000.0,Mass,689,Gujarat,Jaipur,2025-02-03
C101311,42,180000.0,Mass,724,Karnataka,Kolkata,2020-03-31
C101312,35,180000.0,Mass,799,Maharashtra,Ahmedabad,2022-07-03
C101313,52,180000.0,Mass,698,West Bengal,Jaipur,2020-05-27
C101314,55,180000.0,Mass,675,Rajasthan,Kolkata,2023-05-28
C101315,57,180000.0,Mass,812,West Bengal,Ahmedabad,2021-07-05
C101316,33,180000.0,Mass,723,Gujarat,Chennai,2022-06-24
C101317,49,180000.0,Mass,791,Karnataka,Jaipur,2025-10-24
C101318,45,180000.0,Mass,675,Tamil Nadu,Chennai,2023-05-29
C101319,39,180000.0,Mass,811,Maharashtra,Ahmedabad,2025-03-04
C101320,37,180000.0,Mass,738,Karnataka,Jaipur,2023-06-19
C101321,26,180000.0,Mass,748,Karnataka,Delhi,2022-05-18
C101322,32,180000.0,Mass,729,Karnataka,Chennai,2019-02-09
C101323,43,180000.0,Mass,687,Karnataka,Kolkata,2019-08-20
C101324,56,180000.0,Mass,720,Delhi NCR,Delhi,2022-10-18
C101325,55,180000.0,Mass,691,Maharashtra,Ahmedabad,2022-08-03
C101326,29,180000.0,Mass,782,Gujarat,Chennai,2022-07-29
C101327,48,180000.0,Mass,707,Tamil Nadu,Bengaluru,2025-01-07
C101328,25,180000.0,Mass,623,Rajasthan,Bengaluru,2019-09-07
C101329,48,180000.0,Mass,611,Delhi NCR,Jaipur,2023-09-09
C101330,35,180000.0,Mass,608,Telangana,Bengaluru,2024-04-23
C101331,39,180000.0,Mass,760,Delhi NCR,Kolkata,2023-08-06
C101332,49,180000.0,Mass,645,Telangana,Mumbai,2020-09-05
C101333,38,180000.0,Mass,740,Telangana,Hyderabad,2021-11-22
C101334,53,180000.0,Mass,729,Gujarat,Delhi,2019-05-22
C101335,42,180000.0,Mass,716,Tamil Nadu,Jaipur,2020-04-05
C101336,60,180000.0,Mass,748,Gujarat,Ahmedabad,2024-09-19
C101337,46,180000.0,Mass,730,Gujarat,Jaipur,2023-05-25
C101338,33,180000.0,Mass,544,Maharashtra,Chennai,2025-02-27
C101339,52,181000.0,Mass,699,Maharashtra,Kolkata,2023-12-04
C101340,37,180000.0,Mass,748,Gujarat,Bengaluru,2020-09-17
C101341,42,180000.0,Mass,827,Tamil Nadu,Ahmedabad,2024-10-15
C101342,27,180000.0,Mass,830,Gujarat,Hyderabad,2023-11-23
C101343,26,180000.0,Mass,631,Karnataka,Delhi,2020-05-13
C101344,44,180000.0,Mass,697,Maharashtra,Kolkata,2019-01-13
C101345,29,180000.0,Mass,618,Maharashtra,Ahmedabad,2024-06-08
C101346,60,180000.0,Mass,819,Telangana,Hyderabad,2024-02-18
C101347,55,180000.0,Mass,786,Maharashtra,Hyderabad,2019-08-22
C101348,49,180000.0,Mass,743,Karnataka,Jaipur,2022-04-23
C101349,50,180000.0,Mass,731,Karnataka,Bengaluru,2025-07-03
C101350,45,180000.0,Mass,810,Gujarat,Bengaluru,2024-08-22
C101351,24,180000.0,Mass,799,Karnataka,Hyderabad,2024-10-25
C101352,37,180000.0,Mass,795,Gujarat,Bengaluru,2021-10-18
C101353,41,180000.0,Mass,750,Tamil Nadu,Mumbai,2019-11-12
C101354,57,180000.0,Mass,697,Rajasthan,Hyderabad,2021-07-01
C101355,30,180000.0,Mass,770,Telangana,Ahmedabad,2023-11-21
C101356,41,180000.0,Mass,773,Karnataka,Ahmedabad,2024-12-26
C101357,35,180000.0,Mass,708,Maharashtra,Ahmedabad,2023-08-02
C101358,27,180000.0,Mass,697,Delhi NCR,Delhi,2019-04-11
C101359,26,180000.0,Mass,794,Maharashtra,Ahmedabad,2023-03-16
C101360,36,180000.0,Mass,828,Rajasthan,Kolkata,2020-05-01
C101361,25,180000.0,Mass,671,Tamil Nadu,Mumbai,2023-05-05
C101362,24,180000.0,Mass,703,Karnataka,Bengaluru,2021-12-07
C101363,35,180000.0,Mass,743,Maharashtra,Mumbai,2022-10-17
C101364,29,180000.0,Mass,752,West Bengal,Jaipur,2023-03-31
C101365,43,180000.0,Mass,686,Rajasthan,Ahmedabad,2023-07-17
C101366,22,180000.0,Mass,842,West Bengal,Bengaluru,2019-01-14
C101367,33,180000.0,Mass,747,Maharashtra,Ahmedabad,2025-11-17
C101368,39,180000.0,Mass,755,Delhi NCR,Delhi,2023-02-04
C101369,59,180000.0,Mass,834,Maharashtra,Ahmedabad,2022-08-11
C101370,46,180000.0,Mass,691,Maharashtra,Chennai,2021-09-11
C101371,56,180000.0,Mass,714,Telangana,Bengaluru,2019-09-29
C101372,35,180000.0,Mass,639,Rajasthan,Delhi,2023-06-27
C101373,39,180000.0,Mass,709,Gujarat,Mumbai,2021-08-02
C101374,38,180000.0,Mass,623,Gujarat,Bengaluru,2025-06-16
C101375,56,180000.0,Mass,769,Maharashtra,Delhi,2023-09-07
C101376,59,180000.0,Mass,747,Gujarat,Jaipur,2022-02-20
C101377,59,180000.0,Mass,702,Karnataka,Hyderabad,2019-03-24
C101378,51,180000.0,Mass,713,West Bengal,Jaipur,2022-12-12
C101379,41,180000.0,Mass,769,Karnataka,Chennai,2025-01-06
C101380,43,180000.0,Mass,646,Telangana,Hyderabad,2022-04-18
C101381,60,180000.0,Mass,733,Maharashtra,Ahmedabad,2023-08-18
C101382,33,180000.0,Mass,765,Gujarat,Hyderabad,2019-11-05
C101383,35,180000.0,Mass,604,Maharashtra,Jaipur,2021-11-23
C101384,56,180000.0,Mass,765,Gujarat,Delhi,2024-08-24
C101385,37,180000.0,Mass,611,Tamil Nadu,Bengaluru,2022-01-06
C101386,31,215000.0,Mass,712,Telangana,Hyderabad,2025-04-20
C101387,43,180000.0,Mass,644,Rajasthan,Chennai,2021-11-30
C101388,34,180000.0,Mass,813,Maharashtra,Hyderabad,2024-10-10
C101389,56,180000.0,Mass,645,Tamil Nadu,Hyderabad,2023-08-01
C101390,57,180000.0,Mass,613,West Bengal,Hyderabad,2025-09-29
C101391,33,180000.0,Mass,729,Maharashtra,Kolkata,2022-10-17
C101392,42,180000.0,Mass,693,West Bengal,Kolkata,2022-05-01
